날짜,충전소명,충전기 유형,충전량(kWh)
2025-07-16,석계역 공영주차장(문화공원 옆),급속,78.23
2025-07-16,수락산 근린공원 공영주차장,급속,4.86
2025-07-16,노원수학문화관,급속,31.74
2025-07-16,중계근린공원,급속,98.78
2025-07-16,은평평화공원 지하공영주차장,급속,120.23
2025-07-16,구파발역 공영주차장,급속,3.71
2025-07-16,노송길 공동주차장,급속,282.17
2025-07-16,신사1동 공동주차장,급속,77.14
2025-07-16,앵봉산가족캠핑장,급속,54.49
2025-07-16,서대문구청 주차장,급속,75.29
2025-07-16,홍제동 주영빌딩 앞 전기차 충전소(가로등),급속,82.27
2025-07-16,북가좌동 공영주차장 전기차 충전소,완속,28.58
2025-07-16,연희동 거주자우선주차장(가로등),급속,69.97
2025-07-16,대궐재어린이공원 거주자주차장(가로등),급속,29.8
2025-07-16,독립문문화공원 지하공영주차장,급속,76.29
2025-07-16,독립문문화공원 지하공영주차장,급속,53.4
2025-07-16,화창운수 앞 가로등형 충전소,급속,23.64
2025-07-16,드림디포 앞 가로등형 충전소,급속,106.22
2025-07-16,시립서부노인 전문요양센터,완속,35.86
2025-07-16,청기와2 노상공영주차장(가로등),급속,213.19
2025-07-16,망원3 노상공영주차장(가로등),급속,38.17
2025-07-16,마포농수산물시장,급속,94.46
2025-07-16,마포농수산물시장,급속,50.83
2025-07-16,마포농수산물시장,급속,8.32
2025-07-16,마포유수지 공영주차장,급속,62.07
2025-07-16,마포유수지 공영주차장,급속,4.22
2025-07-16,서울월드컵경기장,급속,5.84
2025-07-16,서울월드컵경기장,급속,4.39
2025-07-16,서울월드컵경기장,급속,4.77
2025-07-16,서울월드컵경기장,급속,49.75
2025-07-16,서울월드컵경기장,급속,18.04
2025-07-16,아현2구역 공영주차장,급속,0.6
2025-07-16,아현2구역 공영주차장,급속,2.15
2025-07-16,아현2구역 공영주차장,급속,49.34
2025-07-16,아현2구역 공영주차장,급속,57.95
2025-07-16,양천구청,급속,29.33
2025-07-16,해맞이공영주차장,급속,15.43
2025-07-16,신정4동길 노상공영주차장(가로등),급속,48.47
2025-07-16,신정4동길 노상공영주차장(가로등),급속,59.81
2025-07-16,오목교역 노상공영주차장(가로등),급속,36.29
2025-07-16,양천구민체육센터,급속,17.4
2025-07-16,곰달래5길 노상공영주차장(가로등),급속,91.53
2025-07-16,곰달래5길 노상공영주차장(가로등),급속,129.24
2025-07-16,신월5동 복개 노상공영주차장(가로등),급속,37.24
2025-07-16,목동공영주차장,급속,109.89
2025-07-16,목동공영주차장,급속,15.0
2025-07-16,목동공영주차장,급속,38.25
2025-07-16,목동공영주차장,급속,49.41
2025-07-16,목동공영주차장,급속,33.58
2025-07-16,개화산역 공영주차장,급속,59.9
2025-07-16,화곡본동주민센터,급속,55.86
2025-07-16,SK허브수 인근 거주자우선주차장 볼라드형 충전소,완속,42.92
2025-07-16,고척스카이돔,급속,50.51
2025-07-16,고척스카이돔,완속,0.04
2025-07-16,개봉1동 노외공영주차장,완속,56.24
2025-07-16,신도림역 공영주차장,급속,19.08
2025-07-16,가산 공영주차장,급속,30.3
2025-07-16,여의도 KBS홀 앞 전기차 충전소,급속,31.3
2025-07-16,여의도 KBS홀 앞 전기차 충전소,완속,15.52
2025-07-16,여의도 KBS홀 앞 전기차 충전소,완속,71.25
2025-07-16,하이서울유스호스텔(지하주차장),완속,8.15
2025-07-16,청소년미래진로센터(하자센터),급속,96.7
2025-07-16,여의서로 노상공영주차장(가로등),급속,29.29
2025-07-16,여의서로 노상공영주차장(가로등),급속,24.14
2025-07-16,동작구청,급속,40.39
2025-07-16,동작구청 후문 가로등형 충전소,급속,235.54
2025-07-16,신대방동 신라스테이 거주자주차장(가로등),급속,1.48
2025-07-16,대방동(서울공고) 거주자주차장(가로등),급속,8.08
2025-07-16,보라매공원 정문주차장,급속,30.09
2025-07-16,사당종합체육관,완속,6.43
2025-07-16,사당5동 주민센터 거주자주차장 14번(가로등),급속,96.5
2025-07-16,사당문화회관 부설주차장,급속,4.12
2025-07-16,난곡스마트 공영주차장,급속,68.66
2025-07-16,으뜸공원 주차장,급속,0.0
2025-07-16,양재솔라스테이션,급속,25.12
2025-07-16,양재솔라스테이션,급속,41.78
2025-07-16,양재솔라스테이션,급속,67.39
2025-07-16,양재솔라스테이션,급속,25.24
2025-07-16,양재솔라스테이션,급속,71.0
2025-07-16,반포복개천 노상공영주차장(가로등),급속,200.08
2025-07-16,AI 체육센터,완속,15.38
2025-07-16,강남구 압구정 나들목 앞 가로등형 충전기,급속,180.18
2025-07-16,강남구 압구정 나들목 앞 가로등형 충전기,급속,135.63
2025-07-16,도곡정보문화도서관 볼라드형 충전소,완속,41.48
2025-07-16,도곡정보문화도서관 볼라드형 충전소,완속,60.88
2025-07-16,"영동대로85길 노상공영주차장(요금정산소 옆, 가로등)",급속,71.9
2025-07-16,"영동대로85길 노상공영주차장(대명중학교 뒤, 가로등)",급속,9.56
2025-07-16,논현2동 주민센터,완속,6.57
2025-07-16,논현 제1호주차장,급속,144.46
2025-07-16,논현 제2호주차장,급속,32.19
2025-07-16,서울물재생시설공단,급속,69.63
2025-07-16,강남운전면허시험장,급속,12.38
2025-07-16,강남주민편익시설(가로등),급속,23.0
2025-07-16,문화재청 궁능유적본부,완속,49.34
2025-07-16,문화재청 궁능유적본부,완속,26.93
2025-07-16,논현문화마루,급속,6.84
2025-07-16,복정역 공영주차장,급속,30.28
2025-07-16,잠실 청소년센터 앞 전기차 충전소(가로등),급속,92.54
2025-07-16,교통공원길 공영주차장 전기차 충전소,급속,130.74
2025-07-16,위례성길 공영주차장 전기차 충전소,급속,68.34
2025-07-16,위례성길 공영주차장 전기차 충전소,완속,54.16
2025-07-16,문정동 세광교회 앞 전기차 충전소,완속,60.92
2025-07-16,문정근린공원 공영주차장,완속,14.09
2025-07-16,문정근린공원 공영주차장,완속,50.52
2025-07-16,삼전동 공영주차장,완속,12.48
2025-07-16,삼전동 공영주차장,완속,18.12
2025-07-16,삼전동 공영주차장,완속,29.44
2025-07-16,천호역 공영주차장,급속,91.27
2025-07-16,명일동 거주자주차장 134번(가로등),급속,49.26
2025-07-16,명일동 거주자주차장 127번(가로등),급속,18.55
2025-07-16,강동문화재단,완속,10.42
2025-07-16,서울특별시 동부기술교육원,급속,33.42
2025-07-16,강동구청,급속,211.96
2025-07-15,송월동차고지,급속,68.45
2025-07-15,송월동차고지,급속,75.09
2025-07-15,송월동차고지,급속,59.06
2025-07-15,송월동차고지,완속,38.58
2025-07-15,송월동차고지,완속,22.3
2025-07-15,적선동 공영주차장,급속,56.49
2025-07-15,누상공영주차장,완속,30.83
2025-07-15,올림픽기념국민생활관,완속,33.51
2025-07-15,올림픽기념국민생활관,완속,2.89
2025-07-15,올림픽기념국민생활관,완속,14.76
2025-07-15,올림픽기념국민생활관,완속,5.53
2025-07-15,남산청사,완속,16.6
2025-07-15,남산청사,완속,0.4
2025-07-15,서소문청사(후생동),완속,10.66
2025-07-15,서소문청사(지하주차장),완속,8.2
2025-07-15,서울시 본관청사,급속,93.5
2025-07-15,서울시 본관청사,급속,131.26
2025-07-15,기업은행 무교지점 앞 가로등형 충전소,급속,255.18
2025-07-15,훈련원공원 노상공영주차장(가로등),급속,169.5
2025-07-15,"청계3 노상공영주차장(코리아몰 앞, 가로등)",급속,71.91
2025-07-15,"청계3 노상공영주차장(고려상사 앞, 가로등)",급속,49.21
2025-07-15,청계8가 노상공영주차장(가로등),급속,173.89
2025-07-15,청계8가 노상공영주차장(가로등),급속,146.27
2025-07-15,"을지로 노상공영주차장(신한은행 앞, 가로등)",급속,97.8
2025-07-15,"을지로 노상공영주차장(하나은행 앞, 가로등)",급속,136.11
2025-07-15,서소문청사(지상),급속,113.68
2025-07-15,청계5 노상공영주차장(가로등),급속,139.0
2025-07-15,청계5 노상공영주차장(가로등),급속,192.66
2025-07-15,신창동 공영주차장,급속,50.27
2025-07-15,성동구청,급속,32.65
2025-07-15,성동구 마장동 거주자우선주차장 가로등형 충전기,급속,79.46
2025-07-15,청계8 노상공영주차장(가로등),급속,177.47
2025-07-15,청계8 노상공영주차장(가로등),급속,90.17
2025-07-15,송정동주민센터,급속,35.4
2025-07-15,어린이대공원 후문주차장,급속,29.43
2025-07-15,광진구 자양동 거주자우선주차장 가로등형 충전기,급속,240.28
2025-07-15,어린이대공원 구의문 주차장 복합충전소,급속,128.62
2025-07-15,어린이대공원 구의문 주차장 복합충전소,급속,132.22
2025-07-15,어린이대공원 구의문 주차장 복합충전소,급속,53.38
2025-07-15,자양한양아파트 앞 전기차 충전소(가로등),급속,73.25
2025-07-15,자양우성1차아파트 앞 전기차 충전소(가로등),급속,172.3
2025-07-15,한화꿈에그린아파트 거주자우선주차장(가로등),급속,35.06
2025-07-15,이문동 거주자우선주차장(가로등),급속,243.84
2025-07-15,정릉천변 노상공영주차장(가로등),급속,17.14
2025-07-15,휘경동 노외공영주차장(가로등),급속,62.78
2025-07-15,동대문구청,급속,21.77
2025-07-15,동대문구청,급속,233.78
2025-07-15,동대문구청,급속,7.9
2025-07-15,청량리동주차장,급속,30.83
2025-07-15,장안동근린공원 지하주차장,급속,58.73
2025-07-15,망우제2 거주자주차장,급속,85.32
2025-07-15,중랑구청,급속,217.95
2025-07-15,봉화산역 공영주차장 전기차 충전소,완속,39.94
2025-07-15,중랑캠핑숲 제1주차장,완속,0.38
2025-07-15,중랑캠핑숲 제1주차장,급속,5.04
2025-07-15,중랑캠핑숲 제1주차장,급속,30.39
2025-07-15,망우역사문화공원 제3주차장,급속,14.04
2025-07-15,중랑초교 공영주차장,완속,25.39
2025-07-15,면일초등학교 공영주차장,급속,90.38
2025-07-15,면일초등학교 공영주차장,급속,49.32
2025-07-15,면목5동 공영주차장,급속,43.14
2025-07-15,서울연극창작센터,급속,40.73
2025-07-15,성북구의회,급속,49.16
2025-07-15,석관동공영주차장,급속,92.4
2025-07-15,석관동공영주차장,급속,9.42
2025-07-15,북악골프연습장,급속,12.23
2025-07-15,미아동 축산농협 전기차 충전소,완속,66.45
2025-07-15,미아동 축산농협 전기차 충전소,완속,47.82
2025-07-15,미아동 도봉세무서 앞 전기차 충전소,완속,55.03
2025-07-15,으뜸공원 공영주차장 전기차 충전소,완속,56.19
2025-07-15,도봉동 거주자우선주차장(가로등),급속,114.96
2025-07-15,도봉동 실내스포츠센터,급속,245.01
2025-07-15,방학동 도깨비시장 공영주차장,급속,139.33
2025-07-15,창2동 제4공영주차장,급속,140.01
2025-07-15,창3동 제1공영주차장,급속,34.23
2025-07-15,노원세무서 거주자주차장(가로등),급속,40.35
2025-07-15,미화어린이공원 주차장(가로등),급속,81.15
2025-07-15,초안산근린공원 거주자주차장(가로등),급속,131.85
2025-07-15,도봉산역 환승주차장,급속,40.24
2025-07-15,노원이지센터,급속,6.56
2025-07-15,수락산디자인 노상공영주차장(가로등),급속,71.9
2025-07-15,월계동 거주자주차장(가로등),급속,139.58
2025-07-15,노원자원회수시설,급속,18.74
2025-07-15,불암산스포츠타운,급속,8.76
2025-07-15,수락산스포츠타운,급속,54.43
2025-07-15,석계역 공영주차장(석계역 앞),급속,0.39
2025-07-15,석계역 공영주차장(문화공원 옆),급속,80.81
2025-07-15,노원수학문화관,급속,86.5
2025-07-15,중계근린공원,급속,58.44
2025-07-15,은평평화공원 지하공영주차장,급속,160.9
2025-07-15,구파발역 공영주차장,급속,35.49
2025-07-15,노송길 공동주차장,급속,255.77
2025-07-15,신사1동 공동주차장,급속,38.69
2025-07-15,북가좌동 공영주차장 전기차 충전소,완속,64.33
2025-07-15,연희동 거주자우선주차장(가로등),급속,144.96
2025-07-15,대궐재어린이공원 거주자주차장(가로등),급속,60.16
2025-07-15,연희제2공영주차장,급속,44.5
2025-07-15,독립문문화공원 지하공영주차장,급속,61.53
2025-07-15,독립문문화공원 지하공영주차장,급속,41.66
2025-07-15,화창운수 앞 가로등형 충전소,급속,41.01
2025-07-15,드림디포 앞 가로등형 충전소,급속,42.23
2025-07-15,시립서부노인 전문요양센터,완속,9.87
2025-07-15,청기와2 노상공영주차장(가로등),급속,109.57
2025-07-15,망원3 노상공영주차장(가로등),급속,157.08
2025-07-15,마포농수산물시장,급속,64.94
2025-07-15,마포농수산물시장,급속,39.67
2025-07-15,마포농수산물시장,급속,63.67
2025-07-15,서울월드컵경기장,급속,4.39
2025-07-15,서울월드컵경기장,급속,8.42
2025-07-15,서울월드컵경기장,급속,5.06
2025-07-15,서울월드컵경기장,급속,8.34
2025-07-15,서울월드컵경기장,급속,17.05
2025-07-15,서울월드컵경기장,급속,11.16
2025-07-15,아현2구역 공영주차장,급속,21.33
2025-07-15,연남동 공영주차장,급속,90.72
2025-07-15,연남동 공영주차장,급속,52.48
2025-07-15,양천구청,급속,85.87
2025-07-15,신정4동길 노상공영주차장(가로등),급속,44.79
2025-07-15,신정4동길 노상공영주차장(가로등),급속,124.67
2025-07-15,오목교역 노상공영주차장(가로등),급속,73.37
2025-07-15,한마음공영주차장,급속,44.27
2025-07-15,한마음공영주차장,급속,15.05
2025-07-15,곰달래5길 노상공영주차장(가로등),급속,54.7
2025-07-15,곰달래5길 노상공영주차장(가로등),급속,175.97
2025-07-15,신월5동 복개 노상공영주차장(가로등),급속,63.66
2025-07-15,목동공영주차장,급속,58.89
2025-07-15,목동공영주차장,급속,41.71
2025-07-15,목동공영주차장,급속,5.25
2025-07-15,목동공영주차장,급속,63.36
2025-07-15,목동공영주차장,급속,52.83
2025-07-15,개화산역 공영주차장,급속,4.43
2025-07-15,개화산역 공영주차장,급속,102.84
2025-07-15,개화산역 공영주차장,급속,66.38
2025-07-15,방화로 노상공영주차장(가로등),급속,0.0
2025-07-15,화곡본동주민센터,급속,70.24
2025-07-15,고척스카이돔,급속,93.59
2025-07-15,고척스카이돔,완속,5.04
2025-07-15,구로5동 마을공동공영주차장,완속,18.92
2025-07-15,고척1동 마을 공영주차장,급속,12.06
2025-07-15,여의도 KBS홀 앞 전기차 충전소,완속,59.59
2025-07-15,하이서울유스호스텔(지하주차장),완속,20.78
2025-07-15,청소년미래진로센터(하자센터),급속,46.81
2025-07-15,여의서로 노상공영주차장(가로등),급속,83.33
2025-07-15,여의서로 노상공영주차장(가로등),급속,17.24
2025-07-15,동작구청,급속,42.04
2025-07-15,동작구청 후문 가로등형 충전소,급속,154.88
2025-07-15,신대방동 신라스테이 거주자주차장(가로등),급속,89.81
2025-07-15,대방동(서울공고) 거주자주차장(가로등),급속,49.75
2025-07-15,사당종합체육관,완속,7.9
2025-07-15,사당5동 주민센터 거주자주차장 14번(가로등),급속,130.69
